,lat,lng,counts
2901,22.3917,113.9716,1
2902,35.1567,126.8531,1
2903,35.2323,136.9994,1
2904,22.3125,73.1771,1
2905,35.2343,-97.0,1
2906,35.2362,-82.0,1
2907,35.2383,58.4656,1
2908,35.2472,129.2074,1
2909,35.2497,128.52,1
2910,35.1569,126.862,1
2911,35.1564,126.7893,1
2912,35.0499,135.8692,1
2913,35.1361,-84.0,1
2914,35.0726,-106.0,1
2915,35.0869,-84.0,1
2916,22.5309,88.3286,1
2917,35.11,129.0836,1
2918,35.1243,126.9132,1
2919,35.1306,126.9063,1
2920,35.1334,-90.0,1
2921,35.1402,129.1011,1
2922,35.1562,129.1179,1
2923,35.1475,126.8682,1
2924,35.1495,-90.0,1
2925,35.1527,126.8667,1
2926,35.155,129.0637,1
2927,35.1561,129.0374,1
2928,35.1561,129.0475,1
2929,35.1562,129.1083,1
2930,21.3365,72.7516,1
2931,35.8785,128.579,1
2932,44.7542,20.5541,1
2933,35.8859,139.6537,1
2934,36.6161,127.501,1
2935,36.6218,-79.0,1
2936,36.625,127.3287,1
2937,36.6323,-93.0,1
2938,21.1084,-101.0,1
2939,36.65,138.1833,1
2940,36.6591,137.2283,1
2941,36.6669,127.4923,1
2942,21.094,-101.0,1
2943,36.6771,137.2344,1
2944,36.6923,53.5526,1
2945,36.7035,127.1081,1
2946,36.7035,127.5087,1
2947,36.71,119.1019,1
2948,21.0372,-101.0,1
2949,36.7256,9.1817,1
2950,21.031,72.9751,1
2951,36.6008,126.6648,1
2952,36.6002,-121.0,1
2953,36.6001,127.3981,1
2954,36.47,2.8277,1
2955,36.3865,-80.0,1
2956,36.3966,126.5709,1
2957,36.3971,127.3997,1
2958,36.4029,10.1429,1
2959,36.4044,127.4058,1
2960,36.4561,10.7376,1
2961,36.4695,127.1372,1
2962,36.499,127.2249,1
2963,36.5974,136.6359,1
2964,36.5062,138.1235,1
2965,36.5271,138.0894,1
2966,36.539,127.2763,1
2967,21.1291,-101.0,1
2968,36.5667,139.8833,1
2969,21.1272,79.0655,1
2970,36.5937,-94.0,1
2971,21.0123,75.5659,1
2972,36.7528,-3.0,1
2973,36.7579,-3.0,1
2974,37.1282,126.9179,1
2975,20.8172,105.3376,1
2976,37.0108,127.2703,1
2977,37.0209,-93.0,1
2978,37.0479,-80.0,1
2979,20.7393,78.5978,1
2980,37.0961,-8.0,1
2981,37.1038,127.0895,1
2982,37.1386,-8.0,1
2983,36.9581,-4.0,1
2984,37.1566,-84.0,1
2985,37.1649,127.312,1
2986,37.1654,-93.0,1
2987,37.1671,38.7939,1
2988,37.1719,127.049,1
2989,37.1807,126.9331,1
2990,20.6881,-88.0,1
2991,36.9781,127.9259,1
2992,36.9475,127.9059,1
2993,36.7642,-2.0,1
2994,36.8116,127.1048,1
2995,36.7697,127.5955,1
2996,36.7739,-4.0,1
2997,36.7817,126.4522,1
2998,36.7828,137.038,1
2999,36.7968,127.1166,1
3000,36.8065,127.1522,1
3001,36.8108,127.7947,1
3002,36.812,34.6389,1
3003,36.9144,127.5386,1
3004,20.9754,-89.0,1
3005,36.8348,-81.0,1
3006,36.8381,-2.0,1
3007,36.8563,127.4462,1
3008,20.9578,-97.0,1
3009,36.8973,127.6732,1
3010,36.9081,30.6956,1
3011,36.3705,127.3135,1
3012,36.3686,127.3615,1
3013,36.3682,127.4491,1
3014,36.1457,128.3299,1
3015,36.1098,127.4815,1
3016,36.1135,127.4824,1
3017,36.1248,128.3673,1
3018,36.1316,-82.0,1
3019,36.1428,-80.0,1
3020,36.1433,-115.0,1
3021,36.144,-80.0,1
3022,36.1467,128.321,1
3023,36.0914,-115.0,1
3024,36.1504,-86.0,1
3025,36.1518,128.309,1
3026,21.2703,40.4158,1
3027,36.1897,-86.0,1
3028,36.1966,128.0083,1
3029,36.1979,127.47,1
3030,36.2,-86.0,1
3031,36.1031,127.4889,1
3032,36.088,126.8046,1
3033,36.2042,137.8142,1
3034,35.9526,139.6224,1
3035,35.8949,128.575,1
3036,35.9031,139.9429,1
3037,35.9066,139.6241,1
3038,35.9082,-75.0,1
3039,35.9086,139.4853,1
3040,35.9157,127.066,1
3041,35.941,128.561,1
3042,35.9539,126.9405,1
3043,21.2829,74.9714,1
3044,35.9552,127.7172,1
3045,35.9959,-115.0,1
3046,35.9985,138.1605,1
3047,36.0196,127.5661,1
3048,36.0292,129.3648,1
3049,36.0694,129.3741,1
3050,36.0726,-79.0,1
3051,36.2012,37.1612,1
3052,36.2066,36.1572,1
3053,36.365,127.4239,1
3054,36.3457,127.3781,1
3055,36.3299,127.3766,1
3056,21.1949,105.9547,1
3057,36.335,43.1189,1
3058,36.3381,127.3758,1
3059,36.3386,140.5903,1
3060,36.3407,127.3658,1
3061,21.1743,-86.0,1
3062,36.3507,127.4145,1
3063,36.3216,127.4336,1
3064,36.3512,127.437,1
3065,21.1431,79.1086,1
3066,36.3526,127.3717,1
3067,21.1422,-100.0,1
3068,36.3606,127.3935,1
3069,36.3644,127.4144,1
3070,36.365,6.6147,1
3071,36.3229,127.4365,1
3072,36.3216,127.4193,1
3073,36.2098,-86.0,1
3074,36.2986,127.5663,1
3075,36.2225,139.382,1
3076,36.2358,44.7947,1
3077,36.2688,50.0041,1
3078,36.2695,-95.0,1
3079,36.2803,127.2454,1
3080,36.2839,120.0033,1
3081,21.2424,-102.0,1
3082,36.3023,127.3923,1
3083,36.3163,127.4551,1
3084,36.3024,127.4421,1
3085,36.3049,127.3672,1
3086,36.3056,127.44,1
3087,36.3069,127.3914,1
3088,36.3077,127.3787,1
3089,36.3134,-82.0,1
3090,36.3156,127.4583,1
3091,34.672,135.4988,1
3092,34.6697,135.5042,1
3093,34.6636,133.9327,1
3094,34.6517,133.9164,1
3095,31.1988,-111.0,1
3096,25.6831,80.1142,1
3097,25.6749,-100.0,1
3098,25.6574,-80.0,1
3099,31.2518,34.7913,1
3100,31.2885,-92.0,1
3101,25.6062,-80.0,1
3102,31.3098,-89.0,1
3103,31.3116,-110.0,1
3104,31.319,48.6842,1
3105,25.5968,-80.0,1
3106,25.5616,-103.0,1
3107,31.4591,-85.0,1
3108,31.4612,74.1009,1
3109,31.5016,34.4667,1
3110,31.5143,75.3457,1
3111,31.5663,130.5623,1
3112,31.1624,120.6384,1
3113,25.6954,-100.0,1
3114,31.1164,-97.0,1
3115,25.7819,-100.0,1
3116,30.4206,-86.0,1
3117,30.4408,48.1843,1
3118,25.8046,-100.0,1
3119,30.5052,-97.0,1
3120,30.5085,47.7804,1
3121,30.5118,-96.0,1
3122,30.5422,-84.0,1
3123,25.7648,-100.0,1
3124,31.1117,30.9399,1
3125,25.7417,-100.0,1
3126,30.7544,31.4402,1
3127,30.8295,76.6897,1
3128,30.8385,-83.0,1
3129,30.8445,76.0807,1
3130,30.8975,75.9316,1
3131,25.6964,-80.0,1
3132,25.481,81.8515,1
3133,31.6223,74.8753,1
3134,31.7457,117.1611,1
3135,32.6833,-96.0,1
3136,32.5475,-85.0,1
3137,24.9896,121.3187,1
3138,32.5587,36.0082,1
3139,32.592,-85.0,1
3140,32.6041,-96.0,1
3141,24.955,66.9949,1
3142,24.8809,86.9226,1
3143,32.69,-96.0,1
3144,32.4927,74.5313,1
3145,32.7081,-116.0,1
3146,32.7319,-96.0,1
3147,32.7357,-97.0,1
3148,32.7582,-96.0,1
3149,32.7627,21.7551,1
3150,32.767,22.6367,1
3151,32.7766,-79.0,1
3152,32.5167,-117.0,1
3153,32.4715,-86.0,1
3154,31.7736,119.954,1
3155,31.9753,34.8893,1
3156,31.8092,75.2029,1
3157,25.4277,68.2642,1
3158,31.8715,-116.0,1
3159,31.8841,-116.0,1
3160,25.4232,-101.0,1
3161,31.9135,-87.0,1
3162,31.9167,131.4167,1
3163,32.0103,34.7792,1
3164,32.4487,-99.0,1
3165,32.0391,-81.0,1
3166,32.0782,34.8486,1
3167,32.0859,72.6742,1
3168,25.3158,74.6273,1
3169,32.3254,-95.0,1
3170,32.362,-95.0,1
3171,32.4401,-88.0,1
3172,30.4067,55.9939,1
3173,30.4047,71.8627,1
3174,30.3764,-97.0,1
3175,28.6654,77.4391,1
3176,28.5423,-81.0,1
3177,26.7492,-80.0,1
3178,28.5806,77.2201,1
3179,26.544,88.0944,1
3180,26.4835,89.5229,1
3181,28.6473,-17.0,1
3182,28.6625,-81.0,1
3183,28.6764,77.2074,1
3184,28.4522,-81.0,1
3185,28.6796,77.068,1
3186,28.8945,76.5892,1
3187,26.2794,50.2083,1
3188,28.9948,77.0194,1
3189,29.0004,-106.0,1
3190,29.0245,77.632,1
3191,29.0725,77.6691,1
3192,28.5289,-81.0,1
3193,26.7832,-80.0,1
3194,26.2792,-98.0,1
3195,27.9873,-81.0,1
3196,27.2655,-80.0,1
3197,27.5371,79.438,1
3198,27.5619,80.6826,1
3199,27.8397,-82.0,1
3200,27.8661,-82.0,1
3201,27.8936,-82.0,1
3202,27.9378,-82.0,1
3203,26.8218,75.6987,1
3204,28.4061,77.2331,1
3205,28.0836,-80.0,1
3206,28.0919,30.7581,1
3207,28.1147,-82.0,1
3208,28.1447,77.3255,1
3209,28.2326,-82.0,1
3210,28.3311,77.236,1
3211,28.3668,79.4317,1
3212,29.102,77.2633,1
3213,29.1064,119.6486,1
3214,30.3541,78.0315,1
3215,30.1582,-92.0,1
3216,26.1012,74.3203,1
3217,26.0806,-98.0,1
3218,25.9854,79.8384,1
3219,30.0445,72.3556,1
3220,25.8963,-80.0,1
3221,30.1502,-94.0,1
3222,30.158,-95.0,1
3223,30.1968,71.4782,1
3224,29.8836,-95.0,1
3225,30.2075,74.9389,1
3226,30.2784,-89.0,1
3227,30.2933,-81.0,1
3228,25.8576,-80.0,1
3229,30.296,-97.0,1
3230,30.3093,-97.0,1
3231,30.3244,78.0339,1
3232,29.9479,78.1603,1
3233,26.1223,-80.0,1
3234,29.1872,-82.0,1
3235,29.425,71.8489,1
3236,26.2326,127.6894,1
3237,29.3499,-98.0,1
3238,29.3666,-82.0,1
3239,29.3697,47.9783,1
3240,29.406,76.6704,1
3241,29.4123,107.4235,1
3242,26.167,-99.0,1
3243,26.1342,-80.0,1
3244,29.7991,-95.0,1
3245,29.5349,75.029,1
3246,29.5395,-98.0,1
3247,29.5785,-95.0,1
3248,29.5855,-98.0,1
3249,29.6196,-95.0,1
3250,29.699,-95.0,1
3251,26.1226,85.3906,1
3252,32.7813,-96.0,1
3253,24.851,89.3711,1
3254,32.7939,-96.0,1
3255,34.0699,-118.0,1
3256,34.0531,-6.0,1
3257,34.0534,-118.0,1
3258,23.2167,72.6833,1
3259,23.2,77.0833,1
3260,34.0584,-117.0,1
3261,34.0633,-117.0,1
3262,23.1856,72.401,1
3263,34.0754,-84.0,1
3264,23.255,-106.0,1
3265,34.0812,-117.0,1
3266,34.089,-118.0,1
3267,23.167,79.9501,1
3268,34.1339,-118.0,1
3269,34.1425,-118.0,1
3270,34.1446,-117.0,1
3271,34.1481,-117.0,1
3272,23.2303,-106.0,1
3273,34.0353,-118.0,1
3274,34.1802,-118.0,1
3275,33.9497,-118.0,1
3276,33.8932,-84.0,1
3277,33.9053,-98.0,1
3278,23.7362,90.4143,1
3279,33.9164,-118.0,1
3280,33.9167,-117.0,1
3281,23.7298,90.3854,1
3282,33.9493,131.2437,1
3283,23.6703,58.1891,1
3284,23.3303,75.0403,1
3285,33.9918,133.5723,1
3286,33.9931,-117.0,1
3287,33.9973,51.4416,1
3288,34.0032,-118.0,1
3289,23.3432,85.3094,1
3290,34.0268,-118.0,1
3291,34.0298,-118.0,1
3292,34.1688,131.4613,1
3293,34.1808,-118.0,1
3294,33.8707,-118.0,1
3295,34.5711,126.5989,1
3296,34.4802,-117.0,1
3297,34.5008,-117.0,1
3298,34.5037,-93.0,1
3299,34.5261,-82.0,1
3300,34.5271,-82.0,1
3301,34.5291,-117.0,1
3302,34.554,135.5647,1
3303,34.5913,135.5099,1
3304,34.4222,-117.0,1
3305,34.6017,-118.0,1
3306,34.6051,133.9809,1
3307,34.6128,135.5366,1
3308,34.6192,133.9235,1
3309,22.8173,70.8377,1
3310,34.6398,133.9214,1
3311,34.6401,50.8764,1
3312,34.4516,126.8179,1
3313,34.3977,132.4505,1
3314,23.133,-82.0,1
3315,34.2771,-118.0,1
3316,34.2143,-80.0,1
3317,34.2166,-117.0,1
3318,34.2257,-77.0,1
3319,34.2544,-118.0,1
3320,34.257,-85.0,1
3321,23.1115,114.4152,1
3322,23.0119,91.2826,1
3323,34.2784,-118.0,1
3324,34.3925,132.452,1
3325,34.3126,126.7531,1
3326,34.3129,134.1007,1
3327,34.3281,134.0772,1
3328,34.3308,-119.0,1
3329,34.3582,-86.0,1
3330,34.3722,132.3802,1
3331,34.3885,132.4748,1
3332,33.8772,115.7703,1
3333,23.7417,-99.0,1
3334,32.7972,-117.0,1
3335,24.5133,117.6556,1
3336,33.2333,130.3,1
3337,33.2333,131.6,1
3338,33.2373,131.6053,1
3339,33.2443,-86.0,1
3340,24.6515,-107.0,1
3341,24.6442,73.5487,1
3342,33.4413,-112.0,1
3343,24.5059,73.6109,1
3344,33.2204,105.5013,1
3345,24.324,109.407,1
3346,33.4717,-82.0,1
3347,33.4825,126.5685,1
3348,33.4845,126.4263,1
3349,33.4928,126.4884,1
3350,24.2164,83.0358,1
3351,33.4939,126.429,1
3352,33.2332,131.593,1
3353,33.1959,-117.0,1
3354,24.1444,-110.0,1
3355,32.9522,-96.0,1
3356,32.8152,-96.0,1
3357,32.8343,-97.0,1
3358,32.8756,-96.0,1
3359,32.8795,-111.0,1
3360,32.8958,-96.0,1
3361,24.8104,67.1333,1
3362,32.9297,10.4518,1
3363,24.7564,90.4065,1
3364,33.1891,131.6179,1
3365,32.9917,74.932,1
3366,32.9968,-96.0,1
3367,33.0151,-96.0,1
3368,33.0167,35.2667,1
3369,33.0277,-96.0,1
3370,33.0532,-96.0,1
3371,33.0934,-96.0,1
3372,33.4971,126.5334,1
3373,24.0718,75.0699,1
3374,33.8651,-84.0,1
3375,33.7525,-84.0,1
3376,33.7278,-84.0,1
3377,23.8056,88.6244,1
3378,33.7445,-118.0,1
3379,23.7931,90.4048,1
3380,33.7476,-116.0,1
3381,23.7916,90.4152,1
3382,33.7523,-117.0,1
3383,33.7691,-84.0,1
3384,33.7079,130.4268,1
3385,33.7722,120.2618,1
3386,23.7823,90.1838,1
3387,33.786,-84.0,1
3388,33.7869,-117.0,1
3389,33.8106,-118.0,1
3390,33.817,-118.0,1
3391,33.8303,-116.0,1
3392,33.7092,-117.0,1
3393,33.6654,-117.0,1
3394,33.5153,-112.0,1
3395,24.0245,88.9923,1
3396,24.0322,74.7816,1
3397,33.5215,-84.0,1
3398,33.5386,130.4668,1
3399,33.555,-116.0,1
3400,33.5566,130.3831,1
3401,33.5784,130.4185,1
3402,33.5806,-112.0,1
3403,23.9664,120.9695,1
3404,33.6409,-117.0,1
3405,33.5925,130.407,1
3406,33.5941,130.4381,1
3407,23.8179,90.4103,1
3408,33.6149,130.4292,1
3409,33.624,130.4478,1
3410,33.6332,73.0402,1
3411,33.6397,130.4748,1
3412,20.676,-103.0,1
3413,20.6712,-103.0,1
3414,37.2099,127.0073,1
3415,40.5068,-74.0,1
3416,41.4816,-81.0,1
3417,41.5009,-83.0,1
3418,41.5053,-82.0,1
3419,41.5422,-87.0,1
3420,41.5429,-83.0,1
3421,41.5433,2.1094,1
3422,41.5733,-90.0,1
3423,41.5842,32.6414,1
3424,41.6353,-70.0,1
3425,41.6355,-91.0,1
3426,41.6473,2.2979,1
3427,16.5231,100.1446,1
3428,41.6763,-85.0,1
3429,41.6883,-71.0,1
3430,41.6934,-87.0,1
3431,16.4834,99.5215,1
3432,41.7075,-86.0,1
3433,41.4362,-81.0,1
3434,41.4307,2.2186,1
3435,41.424,-73.0,1
3436,41.335,48.1414,1
3437,41.2557,-73.0,1
3438,16.7689,96.245,1
3439,16.7544,81.6814,1
3440,41.2845,-84.0,1
3441,41.2886,123.765,1
3442,41.3126,-81.0,1
3443,41.3303,-80.0,1
3444,41.3535,-1.0,1
3445,16.7073,96.0017,1
3446,41.3556,-72.0,1
3447,16.7394,-93.0,1
3448,41.3826,-81.0,1
3449,16.7167,98.5667,1
3450,41.3985,23.207,1
3451,41.4095,-75.0,1
3452,41.414,-73.0,1
3453,41.7582,-88.0,1
3454,41.764,-2.0,1
3455,27.0703,-109.0,1
3456,42.1043,1.8463,1
3457,42.029,13.4264,1
3458,16.2908,80.2623,1
3459,42.0441,14.7333,1
3460,42.0639,-87.0,1
3461,42.0654,-71.0,1
3462,42.0678,48.2899,1
3463,42.0776,-73.0,1
3464,42.1092,43.036,1
3465,42.0111,-87.0,1
3466,42.1211,-88.0,1
3467,16.2722,100.35,1
3468,42.1554,12.5947,1
3469,42.2209,-70.0,1
3470,42.2529,-71.0,1
3471,42.2624,-85.0,1
3472,42.3176,-82.0,1
3473,42.0283,-97.0,1
3474,41.9842,-86.0,1
3475,16.48,102.5233,1
3476,41.9001,-71.0,1
3477,41.8011,-88.0,1
3478,41.8269,2.8937,1
3479,41.8412,60.3927,1
3480,41.8426,-87.0,1
3481,41.8723,-85.0,1
3482,41.8798,-87.0,1
3483,16.3435,78.2022,1
3484,41.9019,-87.0,1
3485,41.9719,-87.0,1
3486,41.9209,-87.0,1
3487,41.922,-91.0,1
3488,41.9229,-87.0,1
3489,41.9342,25.5556,1
3490,41.9376,12.4557,1
3491,41.9463,-87.0,1
3492,41.9697,-74.0,1
3493,41.2534,-76.0,1
3494,41.223,-111.0,1
3495,41.1792,-73.0,1
3496,40.7597,-73.0,1
3497,17.456,78.6476,1
3498,40.7236,-74.0,1
3499,40.7262,-73.0,1
3500,40.7337,-82.0,1
3501,17.3939,78.4529,1
3502,40.7471,-73.0,1
3503,40.7584,-82.0,1
3504,40.7607,-74.0,1
3505,40.714,-73.0,1
3506,40.7673,-74.0,1
3507,40.7684,-73.0,1
3508,40.7721,-73.0,1
3509,40.7812,-73.0,1
3510,40.7879,-74.0,1
3511,17.3872,78.4621,1
3512,40.7934,-77.0,1
3513,40.7166,-74.0,1
3514,17.4738,121.468,1
3515,40.8067,-77.0,1
3516,40.6084,-75.0,1
3517,40.5142,-88.0,1
3518,17.908,77.5152,1
3519,40.5644,-74.0,1
3520,40.5813,-105.0,1
3521,17.6248,78.0867,1
3522,40.5976,-73.0,1
3523,40.6,-6.0,1
3524,40.6249,15.1035,1
3525,40.7062,-74.0,1
3526,17.5306,78.4435,1
3527,40.6532,22.9416,1
3528,40.661,-7.0,1
3529,40.6628,-73.0,1
3530,40.6755,14.7933,1
3531,40.6976,-74.0,1
3532,40.6998,-73.0,1
3533,17.3753,78.4744,1
3534,40.81,114.8794,1
3535,41.1668,-73.0,1
3536,41.1136,-78.0,1
3537,16.9811,100.332,1
3538,41.0186,28.9322,1
3539,16.9604,82.2381,1
3540,41.0835,-81.0,1
3541,41.085,23.5476,1
3542,41.0859,14.2767,1
3543,41.1075,-81.0,1
3544,41.1192,-78.0,1
3545,17.0659,79.8955,1
3546,41.1207,16.8698,1
3547,41.1257,-80.0,1
3548,41.1278,-81.0,1
3549,41.1412,-73.0,1
3550,16.9452,82.2385,1
3551,41.1468,-85.0,1
3552,16.8625,81.9292,1
3553,41.0164,29.1248,1
3554,41.0065,28.9315,1
3555,40.8125,0.5216,1
3556,40.8809,-88.0,1
3557,17.2974,78.3132,1
3558,40.8407,-72.0,1
3559,40.8432,14.2137,1
3560,40.8483,-74.0,1
3561,17.2477,80.1437,1
3562,40.8612,-79.0,1
3563,40.8687,-73.0,1
3564,40.8929,-73.0,1
3565,40.9901,-75.0,1
3566,40.9167,72.1167,1
3567,17.1021,-96.0,1
3568,40.9267,-81.0,1
3569,40.9304,29.132,1
3570,40.9312,-73.0,1
3571,40.9481,-4.0,1
3572,40.9797,14.2309,1
3573,16.0706,108.191,1
3574,42.3489,-71.0,1
3575,42.3611,-71.0,1
3576,43.7335,-79.0,1
3577,43.6496,-79.0,1
3578,43.6518,-79.0,1
3579,43.6635,7.1479,1
3580,43.6827,-79.0,1
3581,43.7135,-79.0,1
3582,43.7163,13.2088,1
3583,43.7258,20.6894,1
3584,43.7915,-79.0,1
3585,15.0533,104.0275,1
3586,43.7942,-79.0,1
3587,43.7946,-79.0,1
3588,43.8016,-79.0,1
3589,43.8113,-79.0,1
3590,43.8156,-79.0,1
3591,43.8227,-79.0,1
3592,43.8319,11.1992,1
3593,43.6481,51.1722,1
3594,43.6249,-79.0,1
3595,14.9039,-92.0,1
3596,15.3478,75.1338,1
3597,43.4,24.4333,1
3598,43.4009,-3.0,1
3599,43.4022,-5.0,1
3600,43.4173,5.2146,1
3601,43.4201,3.366,1
3602,43.4203,-3.0,1
3603,43.4248,-83.0,1
3604,43.4334,-4.0,1
3605,15.0861,76.5469,1
3606,43.4464,-79.0,1
3607,43.4501,-79.0,1
3608,43.4647,-3.0,1
3609,43.5357,-5.0,1
3610,43.6007,6.9952,1
3611,15.2447,105.2291,1
3612,43.6192,-79.0,1
3613,43.8437,10.5045,1
3614,43.8602,-79.0,1
3615,43.3799,-79.0,1
3616,44.5263,-109.0,1
3617,44.4589,26.1656,1
3618,44.4834,-80.0,1
3619,44.4914,26.0602,1
3620,14.5876,121.0596,1
3621,44.5022,34.1662,1
3622,44.5213,11.3469,1
3623,44.5256,5.0618,1
3624,44.5637,129.4908,1
3625,44.4273,10.7905,1
3626,44.6078,40.1058,1
3627,44.6533,-63.0,1
3628,44.6784,-63.0,1
3629,44.6983,10.6312,1
3630,44.702,-63.0,1
3631,44.7091,-63.0,1
3632,44.7445,-68.0,1
3633,44.4528,26.1332,1
3634,14.5916,121.0147,1
3635,14.6626,121.0112,1
3636,44.1068,-78.0,1
3637,43.8826,-1.0,1
3638,43.9298,2.148,1
3639,43.969,12.4817,1
3640,43.9714,-78.0,1
3641,44.0032,-92.0,1
3642,44.0185,-123.0,1
3643,44.0229,20.8335,1
3644,44.1739,5.1321,1
3645,44.4001,-79.0,1
3646,44.1834,-81.0,1
3647,14.5942,78.5363,1
3648,44.309,8.4771,1
3649,44.3167,23.8,1
3650,44.3572,-79.0,1
3651,44.3711,25.9775,1
3652,44.3833,26.1667,1
3653,43.3828,-3.0,1
3654,43.3494,-4.0,1
3655,42.3642,-71.0,1
3656,42.6584,-83.0,1
3657,42.587,-82.0,1
3658,42.5991,-83.0,1
3659,15.9876,108.1389,1
3660,42.6167,25.4,1
3661,42.6496,-71.0,1
3662,42.6526,-73.0,1
3663,42.656,-71.0,1
3664,42.6974,-87.0,1
3665,42.5617,-87.0,1
3666,42.7159,-78.0,1
3667,42.7262,-83.0,1
3668,15.8196,74.5037,1
3669,42.7334,-84.0,1
3670,42.7767,-8.0,1
3671,42.85,140.7333,1
3672,42.8619,-8.0,1
3673,42.5627,-83.0,1
3674,42.5597,-83.0,1
3675,15.6118,105.0215,1
3676,16.0215,80.9181,1
3677,42.3989,-87.0,1
3678,42.4098,-82.0,1
3679,42.4122,-82.0,1
3680,42.4292,-76.0,1
3681,42.4334,-71.0,1
3682,16.0329,104.3394,1
3683,42.4531,59.6103,1
3684,42.4604,-83.0,1
3685,42.5114,14.1451,1
3686,42.4731,-92.0,1
3687,42.4734,-83.0,1
3688,42.4755,-92.0,1
3689,42.4793,-71.0,1
3690,42.4795,-79.0,1
3691,42.4876,-72.0,1
3692,42.5051,-83.0,1
3693,42.8656,-73.0,1
3694,42.8806,-71.0,1
3695,43.3182,11.3306,1
3696,43.2167,-8.0,1
3697,43.1587,-76.0,1
3698,43.1624,-87.0,1
3699,43.1778,13.7941,1
3700,43.1836,-89.0,1
3701,43.2129,-75.0,1
3702,43.213,-8.0,1
3703,43.2137,-77.0,1
3704,43.2167,27.9167,1
3705,43.1291,-94.0,1
3706,43.2341,0.0714,1
3707,43.2364,-87.0,1
3708,15.4034,74.0152,1
3709,15.381,75.1084,1
3710,15.379,105.0279,1
3711,43.3062,10.5173,1
3712,43.3128,-1.0,1
3713,43.1476,-77.0,1
3714,43.1165,1.6108,1
3715,15.6065,120.5978,1
3716,43.0631,-89.0,1
3717,42.9134,-85.0,1
3718,42.9568,13.8768,1
3719,42.9582,-81.0,1
3720,42.9723,-123.0,1
3721,42.9791,144.4027,1
3722,43.0372,-89.0,1
3723,15.4957,73.8262,1
3724,43.0667,141.35,1
3725,43.1122,12.3888,1
3726,43.0668,-79.0,1
3727,43.0712,-87.0,1
3728,15.4159,75.0527,1
3729,43.0736,-89.0,1
3730,43.0812,25.629,1
3731,43.0831,-73.0,1
3732,43.105,-88.0,1
3733,40.5076,141.54,1
3734,40.5,141.5,1
3735,37.2149,127.7753,1
3736,18.0358,-76.0,1
3737,37.5723,126.9641,1
3738,37.5735,-122.0,1
3739,37.5769,15.0937,1
3740,37.5785,127.0928,1
3741,37.5799,-84.0,1
3742,37.5815,127.0454,1
3743,37.5841,-122.0,1
3744,19.4436,-99.0,1
3745,37.5853,127.0327,1
3746,37.5874,127.0774,1
3747,37.5876,127.0017,1
3748,37.5878,126.9152,1
3749,37.5887,127.0746,1
3750,37.5906,127.0025,1
3751,37.5942,127.0091,1
3752,37.5952,126.988,1
3753,37.5952,127.0244,1
3754,19.4522,-99.0,1
3755,37.5696,127.0281,1
3756,37.5694,127.1585,1
3757,37.5548,127.0093,1
3758,37.5447,126.9318,1
3759,37.5457,126.9663,1
3760,19.5356,-99.0,1
3761,37.5498,-77.0,1
3762,37.5499,127.1751,1
3763,37.5523,127.0116,1
3764,37.553,126.9228,1
3765,37.5563,126.9481,1
3766,37.5676,126.9216,1
3767,37.5596,126.9769,1
3768,37.5598,126.9439,1
3769,37.562,127.1757,1
3770,37.5625,126.9866,1
3771,19.5312,-96.0,1
3772,19.458,-99.0,1
3773,37.5671,127.0499,1
3774,37.6038,127.1115,1
3775,37.6057,126.9195,1
3776,37.6102,127.0071,1
3777,37.7249,-122.0,1
3778,37.6686,126.7245,1
3779,19.3878,-99.0,1
3780,37.681,126.815,1
3781,37.6875,-122.0,1
3782,37.6877,127.0535,1
3783,37.7211,-3.0,1
3784,37.724,127.0921,1
3785,19.3532,-98.0,1
3786,37.6645,127.0674,1
3787,37.7415,127.0474,1
3788,37.7428,127.0526,1
3789,37.7429,127.0588,1
3790,37.7503,127.2265,1
3791,37.7509,-122.0,1
3792,37.7587,128.8877,1
3793,37.7589,-122.0,1
3794,37.6673,126.7521,1
3795,37.6619,127.0724,1
3796,37.6142,127.0514,1
3797,37.6468,127.0267,1
3798,37.6203,126.7256,1
3799,37.6213,127.0296,1
3800,37.6217,126.9334,1
3801,37.6277,127.024,1
3802,19.4176,-99.0,1
3803,37.6425,126.7115,1
3804,37.6438,126.9141,1
3805,37.6492,127.0477,1
3806,37.6605,127.0704,1
3807,37.6503,126.6328,1
3808,37.6511,127.3313,1
3809,37.6517,127.0315,1
3810,37.6525,126.7941,1
3811,37.6535,127.2584,1
3812,37.6553,12.5899,1
3813,37.6556,127.2887,1
3814,37.542,126.9547,1
3815,37.5395,-122.0,1
3816,37.534,126.8202,1
3817,37.3184,-84.0,1
3818,37.3042,-121.0,1
3819,37.3044,127.0901,1
3820,37.3048,127.908,1
3821,37.3066,-122.0,1
3822,37.3107,13.5766,1
3823,37.3169,-89.0,1
3824,20.5235,-100.0,1
3825,37.3212,127.0944,1
3826,37.3021,126.9881,1
3827,37.3219,126.9757,1
3828,20.503,-97.0,1
3829,37.326,126.7697,1
3830,37.3343,-79.0,1
3831,20.4339,106.1773,1
3832,37.3489,-108.0,1
3833,37.3496,127.1185,1
3834,20.6113,-103.0,1
3835,37.2985,127.045,1
3836,20.0458,110.3417,1
3837,37.2685,-121.0,1
3838,37.2181,28.3665,1
3839,37.2243,127.0509,1
3840,37.2429,127.1962,1
3841,37.2503,126.9259,1
